timestamp,event_id,username,source_ip
Mon Dec 29 10:45:01 2025,4672,Administrator,N/A
Mon Dec 29 10:45:01 2025,4624,Administrator,192.168.40.20
Mon Dec 29 10:45:01 2025,4672,Administrator,N/A
Mon Dec 29 10:45:01 2025,4624,Administrator,192.168.40.20
Mon Dec 29 10:45:01 2025,4672,Administrator,N/A
Mon Dec 29 10:45:01 2025,4624,Administrator,192.168.40.20
Mon Dec 29 10:45:01 2025,4672,Administrator,N/A
Mon Dec 29 10:44:53 2025,4624,Administrator,192.168.40.20
Mon Dec 29 10:44:53 2025,4672,Administrator,N/A
Mon Dec 29 10:44:53 2025,4624,Administrator,192.168.40.20
Mon Dec 29 10:44:53 2025,4672,Administrator,N/A
Mon Dec 29 10:44:53 2025,4624,Administrator,192.168.40.20
Mon Dec 29 10:44:53 2025,4672,Administrator,N/A
Mon Dec 29 10:44:35 2025,4624,Administrator,-
Mon Dec 29 10:44:35 2025,4672,Administrator,N/A
Mon Dec 29 10:44:35 2025,4769,Administrator@PROJECT.SERVER,{5925834c-a22f-25bd-5557-67e442d3f8c5}
Mon Dec 29 10:44:35 2025,4624,Administrator,192.168.40.20
Mon Dec 29 10:44:35 2025,4672,Administrator,N/A
Mon Dec 29 10:44:35 2025,4769,Administrator@PROJECT.SERVER,{5925834c-a22f-25bd-5557-67e442d3f8c5}
Mon Dec 29 10:44:35 2025,4624,Administrator,192.168.40.20
Mon Dec 29 10:44:35 2025,4672,Administrator,N/A
Mon Dec 29 10:44:35 2025,4624,DESKTOP$,192.168.40.20
Mon Dec 29 10:44:35 2025,4624,Administrator,192.168.40.20
Mon Dec 29 10:44:35 2025,4672,Administrator,N/A
Mon Dec 29 10:44:35 2025,4769,Administrator@PROJECT.SERVER,{5925834c-a22f-25bd-5557-67e442d3f8c5}
Mon Dec 29 10:44:35 2025,4769,Administrator@PROJECT.SERVER,{5925834c-a22f-25bd-5557-67e442d3f8c5}
Mon Dec 29 10:44:35 2025,4624,Administrator,192.168.40.20
Mon Dec 29 10:44:35 2025,4672,Administrator,N/A
Mon Dec 29 10:44:35 2025,4769,Administrator@PROJECT.SERVER,{5925834c-a22f-25bd-5557-67e442d3f8c5}
Mon Dec 29 10:44:34 2025,4769,Administrator@PROJECT.SERVER,{6a05d324-9733-4cd6-ba89-d2936e8bb81f}
Mon Dec 29 10:44:34 2025,4768,Administrator,::ffff:192.168.40.20
Mon Dec 29 10:44:13 2025,4624,WIN-2GV8ISLSBIJ$,::1
Mon Dec 29 10:44:13 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:43:52 2025,4624,DESKTOP$,192.168.40.20
Mon Dec 29 10:43:52 2025,4769,DESKTOP$@PROJECT.SERVER,{2e93a74a-1e9d-ac33-4499-2d7f5bd8cae5}
Mon Dec 29 10:43:47 2025,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Mon Dec 29 10:43:47 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:43:45 2025,4624,WIN-2GV8ISLSBIJ$,::1
Mon Dec 29 10:43:45 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:43:45 2025,4624,WIN-2GV8ISLSBIJ$,192.168.40.10
Mon Dec 29 10:43:45 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:43:45 2025,4624,WIN-2GV8ISLSBIJ$,::1
Mon Dec 29 10:43:45 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:43:45 2025,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Mon Dec 29 10:43:45 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:43:45 2025,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Mon Dec 29 10:43:45 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:43:44 2025,4769,DESKTOP$@PROJECT.SERVER,{c8853ba7-f099-9088-7b70-a258295ab689}
Mon Dec 29 10:43:44 2025,4768,DESKTOP$,::ffff:192.168.40.20
Mon Dec 29 10:43:44 2025,4624,DESKTOP$,192.168.40.20
Mon Dec 29 10:43:42 2025,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Mon Dec 29 10:43:42 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:43:42 2025,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Mon Dec 29 10:43:42 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:43:42 2025,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Mon Dec 29 10:43:42 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:43:40 2025,4624,DESKTOP$,192.168.40.20
Mon Dec 29 10:43:40 2025,4769,DESKTOP$@PROJECT.SERVER,{f4b9c057-834d-3cf2-fd91-145404103e5b}
Mon Dec 29 10:43:40 2025,4769,DESKTOP$@PROJECT.SERVER,{f4b9c057-834d-3cf2-fd91-145404103e5b}
Mon Dec 29 10:43:40 2025,4624,DESKTOP$,192.168.40.20
Mon Dec 29 10:43:40 2025,4769,DESKTOP$@PROJECT.SERVER,{f4b9c057-834d-3cf2-fd91-145404103e5b}
Mon Dec 29 10:43:40 2025,4624,DESKTOP$,192.168.40.20
Mon Dec 29 10:43:40 2025,4624,DESKTOP$,192.168.40.20
Mon Dec 29 10:43:38 2025,4769,DESKTOP$@PROJECT.SERVER,{29fc8b9f-57d0-f6e8-5afa-69679801a456}
Mon Dec 29 10:43:38 2025,4768,DESKTOP$,::ffff:192.168.40.20
Mon Dec 29 10:43:38 2025,4624,DESKTOP$,192.168.40.20
Mon Dec 29 10:43:36 2025,4624,DESKTOP$,192.168.40.20
Mon Dec 29 10:43:36 2025,4624,DESKTOP$,192.168.40.20
Mon Dec 29 10:43:35 2025,4624,DESKTOP$,192.168.40.20
Mon Dec 29 10:43:31 2025,4624,DESKTOP$,192.168.40.20
Mon Dec 29 10:43:31 2025,4624,DESKTOP$,192.168.40.20
Mon Dec 29 10:43:31 2025,4624,DESKTOP$,-
Mon Dec 29 10:43:31 2025,4769,DESKTOP$@PROJECT.SERVER,{a7734950-2137-2628-1632-37fa36f936c8}
Mon Dec 29 10:43:30 2025,4624,DESKTOP$,192.168.40.20
Mon Dec 29 10:43:25 2025,4624,DESKTOP$,192.168.40.20
Mon Dec 29 10:43:25 2025,4769,DESKTOP$@PROJECT.SERVER,{d254613b-aa51-feac-874b-a3e6755d937a}
Mon Dec 29 10:43:25 2025,4769,DESKTOP$@PROJECT.SERVER,{d254613b-aa51-feac-874b-a3e6755d937a}
Mon Dec 29 10:43:25 2025,4624,DESKTOP$,192.168.40.20
Mon Dec 29 10:43:25 2025,4624,DESKTOP$,192.168.40.20
Mon Dec 29 10:43:25 2025,4624,DESKTOP$,192.168.40.20
Mon Dec 29 10:43:25 2025,4624,DESKTOP$,192.168.40.20
Mon Dec 29 10:43:25 2025,4769,DESKTOP$@PROJECT.SERVER,{d254613b-aa51-feac-874b-a3e6755d937a}
Mon Dec 29 10:43:25 2025,4624,DESKTOP$,192.168.40.20
Mon Dec 29 10:43:25 2025,4624,DESKTOP$,192.168.40.20
Mon Dec 29 10:43:25 2025,4624,DESKTOP$,192.168.40.20
Mon Dec 29 10:43:25 2025,4624,DESKTOP$,192.168.40.20
Mon Dec 29 10:43:25 2025,4624,DESKTOP$,192.168.40.20
Mon Dec 29 10:43:25 2025,4624,DESKTOP$,192.168.40.20
Mon Dec 29 10:43:25 2025,4769,DESKTOP$@PROJECT.SERVER,{d254613b-aa51-feac-874b-a3e6755d937a}
Mon Dec 29 10:43:25 2025,4769,DESKTOP$@PROJECT.SERVER,{d254613b-aa51-feac-874b-a3e6755d937a}
Mon Dec 29 10:43:25 2025,4769,DESKTOP$@PROJECT.SERVER,{d254613b-aa51-feac-874b-a3e6755d937a}
Mon Dec 29 10:43:25 2025,4768,DESKTOP$,::ffff:192.168.40.20
Mon Dec 29 10:43:25 2025,4768,DESKTOP$,::ffff:192.168.40.20
Mon Dec 29 10:43:25 2025,4768,DESKTOP$,::ffff:192.168.40.20
Mon Dec 29 10:43:25 2025,4768,DESKTOP$,::ffff:192.168.40.20
Mon Dec 29 10:43:13 2025,4624,WIN-2GV8ISLSBIJ$,::1
Mon Dec 29 10:43:13 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:42:30 2025,4624,Administrator,192.168.40.20
Mon Dec 29 10:42:30 2025,4672,Administrator,N/A
Mon Dec 29 10:42:30 2025,4769,Administrator@PROJECT.SERVER,{5ba03ea4-c6e2-8bbf-dc2e-84b9c0e1a0c9}
Mon Dec 29 10:42:30 2025,4768,Administrator,::ffff:192.168.40.20
Mon Dec 29 10:42:24 2025,4624,DESKTOP$,192.168.40.20
Mon Dec 29 10:42:24 2025,4624,DESKTOP$,192.168.40.20
Mon Dec 29 10:42:24 2025,4624,DESKTOP$,192.168.40.20
Mon Dec 29 10:42:23 2025,4624,DESKTOP$,192.168.40.20
Mon Dec 29 10:42:23 2025,4769,DESKTOP$@PROJECT.SERVER,{ed7e4aae-71ae-9687-4906-490402bc89d1}
Mon Dec 29 10:42:23 2025,4769,DESKTOP$@PROJECT.SERVER,{ed7e4aae-71ae-9687-4906-490402bc89d1}
Mon Dec 29 10:42:23 2025,4768,DESKTOP$,::ffff:192.168.40.20
Mon Dec 29 10:42:23 2025,4624,DESKTOP$,192.168.40.20
Mon Dec 29 10:42:23 2025,4624,DESKTOP$,192.168.40.20
Mon Dec 29 10:42:23 2025,4624,DESKTOP$,192.168.40.20
Mon Dec 29 10:42:23 2025,4624,DESKTOP$,192.168.40.20
Mon Dec 29 10:42:23 2025,4769,DESKTOP$@PROJECT.SERVER,{ed7e4aae-71ae-9687-4906-490402bc89d1}
Mon Dec 29 10:42:23 2025,4769,DESKTOP$@PROJECT.SERVER,{ed7e4aae-71ae-9687-4906-490402bc89d1}
Mon Dec 29 10:42:23 2025,4768,DESKTOP$,::ffff:192.168.40.20
Mon Dec 29 10:42:23 2025,4768,DESKTOP$,::ffff:192.168.40.20
Mon Dec 29 10:42:22 2025,4624,Administrator,192.168.40.20
Mon Dec 29 10:42:22 2025,4672,Administrator,N/A
Mon Dec 29 10:42:22 2025,4624,Administrator,192.168.40.20
Mon Dec 29 10:42:22 2025,4672,Administrator,N/A
Mon Dec 29 10:42:22 2025,4624,Administrator,192.168.40.20
Mon Dec 29 10:42:22 2025,4672,Administrator,N/A
Mon Dec 29 10:42:22 2025,4624,Administrator,192.168.40.20
Mon Dec 29 10:42:22 2025,4672,Administrator,N/A
Mon Dec 29 10:42:13 2025,4624,WIN-2GV8ISLSBIJ$,::1
Mon Dec 29 10:42:13 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:41:13 2025,4624,WIN-2GV8ISLSBIJ$,::1
Mon Dec 29 10:41:13 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:40:13 2025,4624,WIN-2GV8ISLSBIJ$,::1
Mon Dec 29 10:40:13 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:39:13 2025,4624,WIN-2GV8ISLSBIJ$,::1
Mon Dec 29 10:39:13 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:38:45 2025,4624,WIN-2GV8ISLSBIJ$,::1
Mon Dec 29 10:38:45 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:38:45 2025,4624,WIN-2GV8ISLSBIJ$,192.168.40.10
Mon Dec 29 10:38:45 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:38:45 2025,4624,WIN-2GV8ISLSBIJ$,::1
Mon Dec 29 10:38:45 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:38:45 2025,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Mon Dec 29 10:38:45 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:38:45 2025,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Mon Dec 29 10:38:45 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:38:45 2025,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Mon Dec 29 10:38:45 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:38:42 2025,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Mon Dec 29 10:38:42 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:38:42 2025,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Mon Dec 29 10:38:42 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:38:13 2025,4624,WIN-2GV8ISLSBIJ$,::1
Mon Dec 29 10:38:13 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:37:13 2025,4624,WIN-2GV8ISLSBIJ$,::1
Mon Dec 29 10:37:13 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:36:13 2025,4624,WIN-2GV8ISLSBIJ$,::1
Mon Dec 29 10:36:13 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:35:13 2025,4624,WIN-2GV8ISLSBIJ$,::1
Mon Dec 29 10:35:13 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:34:13 2025,4624,WIN-2GV8ISLSBIJ$,::1
Mon Dec 29 10:34:13 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:33:45 2025,4624,WIN-2GV8ISLSBIJ$,::1
Mon Dec 29 10:33:45 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:33:45 2025,4624,WIN-2GV8ISLSBIJ$,192.168.40.10
Mon Dec 29 10:33:45 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:33:45 2025,4624,WIN-2GV8ISLSBIJ$,::1
Mon Dec 29 10:33:45 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:33:45 2025,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Mon Dec 29 10:33:45 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:33:45 2025,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Mon Dec 29 10:33:45 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:33:42 2025,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Mon Dec 29 10:33:42 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:33:42 2025,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Mon Dec 29 10:33:42 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:33:42 2025,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Mon Dec 29 10:33:42 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:33:13 2025,4624,WIN-2GV8ISLSBIJ$,::1
Mon Dec 29 10:33:13 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:32:13 2025,4624,WIN-2GV8ISLSBIJ$,::1
Mon Dec 29 10:32:13 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:31:13 2025,4624,WIN-2GV8ISLSBIJ$,::1
Mon Dec 29 10:31:13 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:30:13 2025,4624,WIN-2GV8ISLSBIJ$,::1
Mon Dec 29 10:30:13 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:29:13 2025,4624,WIN-2GV8ISLSBIJ$,::1
Mon Dec 29 10:29:13 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:28:47 2025,4672,SYSTEM,N/A
Mon Dec 29 10:28:47 2025,4624,SYSTEM,-
Mon Dec 29 10:28:45 2025,4624,WIN-2GV8ISLSBIJ$,::1
Mon Dec 29 10:28:45 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:28:45 2025,4624,WIN-2GV8ISLSBIJ$,192.168.40.10
Mon Dec 29 10:28:45 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:28:45 2025,4624,WIN-2GV8ISLSBIJ$,::1
Mon Dec 29 10:28:45 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:28:45 2025,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Mon Dec 29 10:28:45 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:28:45 2025,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Mon Dec 29 10:28:45 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:28:41 2025,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Mon Dec 29 10:28:41 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:28:41 2025,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Mon Dec 29 10:28:41 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:28:13 2025,4624,WIN-2GV8ISLSBIJ$,::1
Mon Dec 29 10:28:13 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:27:13 2025,4624,WIN-2GV8ISLSBIJ$,::1
Mon Dec 29 10:27:13 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:26:13 2025,4624,WIN-2GV8ISLSBIJ$,::1
Mon Dec 29 10:26:13 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:25:13 2025,4624,WIN-2GV8ISLSBIJ$,::1
Mon Dec 29 10:25:13 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:24:13 2025,4624,WIN-2GV8ISLSBIJ$,::1
Mon Dec 29 10:24:13 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:23:45 2025,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Mon Dec 29 10:23:45 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:23:45 2025,4624,WIN-2GV8ISLSBIJ$,::1
Mon Dec 29 10:23:45 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:23:45 2025,4624,WIN-2GV8ISLSBIJ$,192.168.40.10
Mon Dec 29 10:23:45 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:23:45 2025,4624,WIN-2GV8ISLSBIJ$,::1
Mon Dec 29 10:23:45 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:23:45 2025,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Mon Dec 29 10:23:45 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:23:45 2025,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Mon Dec 29 10:23:45 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:23:42 2025,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Mon Dec 29 10:23:42 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:23:40 2025,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Mon Dec 29 10:23:40 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:23:40 2025,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Mon Dec 29 10:23:40 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:23:26 2025,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Mon Dec 29 10:23:26 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:23:13 2025,4624,WIN-2GV8ISLSBIJ$,::1
Mon Dec 29 10:23:13 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:23:11 2025,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Mon Dec 29 10:23:11 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:23:11 2025,4769,WIN-2GV8ISLSBIJ$@PROJECT.SERVER,{dc873911-9de4-d3c4-0192-54b356fd777a}
Mon Dec 29 10:22:34 2025,4672,SYSTEM,N/A
Mon Dec 29 10:22:34 2025,4624,SYSTEM,-
Mon Dec 29 10:22:31 2025,4672,SYSTEM,N/A
Mon Dec 29 10:22:31 2025,4624,SYSTEM,-
Mon Dec 29 10:22:13 2025,4624,WIN-2GV8ISLSBIJ$,::1
Mon Dec 29 10:22:13 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:21:13 2025,4624,WIN-2GV8ISLSBIJ$,::1
Mon Dec 29 10:21:13 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:20:59 2025,4672,SYSTEM,N/A
Mon Dec 29 10:20:59 2025,4624,SYSTEM,-
Mon Dec 29 10:20:16 2025,4672,SYSTEM,N/A
Mon Dec 29 10:20:16 2025,4624,SYSTEM,-
Mon Dec 29 10:20:13 2025,4624,WIN-2GV8ISLSBIJ$,192.168.40.10
Mon Dec 29 10:20:13 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:20:13 2025,4624,WIN-2GV8ISLSBIJ$,192.168.40.10
Mon Dec 29 10:20:13 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:20:13 2025,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Mon Dec 29 10:20:13 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:20:13 2025,4624,WIN-2GV8ISLSBIJ$,::1
Mon Dec 29 10:20:13 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:19:13 2025,4624,WIN-2GV8ISLSBIJ$,::1
Mon Dec 29 10:19:13 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:18:48 2025,4672,SYSTEM,N/A
Mon Dec 29 10:18:48 2025,4624,SYSTEM,-
Mon Dec 29 10:18:48 2025,4672,SYSTEM,N/A
Mon Dec 29 10:18:48 2025,4624,SYSTEM,-
Mon Dec 29 10:18:45 2025,4624,WIN-2GV8ISLSBIJ$,::1
Mon Dec 29 10:18:45 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:18:45 2025,4624,WIN-2GV8ISLSBIJ$,192.168.40.10
Mon Dec 29 10:18:45 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:18:45 2025,4624,WIN-2GV8ISLSBIJ$,::1
Mon Dec 29 10:18:45 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:18:45 2025,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Mon Dec 29 10:18:45 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:18:45 2025,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Mon Dec 29 10:18:45 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:18:44 2025,4672,SYSTEM,N/A
Mon Dec 29 10:18:44 2025,4624,SYSTEM,-
Mon Dec 29 10:18:40 2025,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Mon Dec 29 10:18:40 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:18:40 2025,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Mon Dec 29 10:18:40 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:18:13 2025,4624,WIN-2GV8ISLSBIJ$,::1
Mon Dec 29 10:18:13 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:17:37 2025,4672,SYSTEM,N/A
Mon Dec 29 10:17:37 2025,4624,SYSTEM,-
Mon Dec 29 10:17:16 2025,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Mon Dec 29 10:17:16 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:17:13 2025,4624,WIN-2GV8ISLSBIJ$,::1
Mon Dec 29 10:17:13 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:16:13 2025,4624,WIN-2GV8ISLSBIJ$,::1
Mon Dec 29 10:16:13 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:15:42 2025,4672,SYSTEM,N/A
Mon Dec 29 10:15:42 2025,4624,SYSTEM,-
Mon Dec 29 10:15:13 2025,4624,WIN-2GV8ISLSBIJ$,::1
Mon Dec 29 10:15:13 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:14:13 2025,4624,WIN-2GV8ISLSBIJ$,::1
Mon Dec 29 10:14:13 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:13:45 2025,4624,WIN-2GV8ISLSBIJ$,-
Mon Dec 29 10:13:45 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:13:45 2025,4769,WIN-2GV8ISLSBIJ$@PROJECT.SERVER,{4a7513b1-ccd5-60fd-dde8-84e77e8e5a4a}
Mon Dec 29 10:13:45 2025,4768,WIN-2GV8ISLSBIJ$,::1
Mon Dec 29 10:13:45 2025,4624,WIN-2GV8ISLSBIJ$,-
Mon Dec 29 10:13:45 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:13:45 2025,4769,WIN-2GV8ISLSBIJ$@PROJECT.SERVER,{4a7513b1-ccd5-60fd-dde8-84e77e8e5a4a}
Mon Dec 29 10:13:45 2025,4768,WIN-2GV8ISLSBIJ$,::1
Mon Dec 29 10:13:45 2025,4624,WIN-2GV8ISLSBIJ$,192.168.40.10
Mon Dec 29 10:13:45 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:13:45 2025,4624,WIN-2GV8ISLSBIJ$,::1
Mon Dec 29 10:13:45 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:13:45 2025,4672,SYSTEM,N/A
Mon Dec 29 10:13:45 2025,4624,SYSTEM,-
Mon Dec 29 10:13:44 2025,4624,WIN-2GV8ISLSBIJ$,::1
Mon Dec 29 10:13:44 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:13:44 2025,4624,WIN-2GV8ISLSBIJ$,192.168.40.10
Mon Dec 29 10:13:44 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:13:44 2025,4624,WIN-2GV8ISLSBIJ$,::1
Mon Dec 29 10:13:44 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:13:44 2025,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
Mon Dec 29 10:13:44 2025,4672,WIN-2GV8ISLSBIJ$,N/A
Mon Dec 29 10:13:44 2025,4624,WIN-2GV8ISLSBIJ$,fe80::30bb:ef74:e567:2d3
