timestamp,event_id,username,process_name,command_line,source_ip
Wed Jan 21 14:14:18 2026,4688,Administrator,C:\Windows\System32\conhost.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,192.168.40.21
Wed Jan 21 14:14:18 2026,4688,Administrator,C:\Windows\System32\cmd.exe,"C:\WINDOWS\system32\cmd.exe /d /s /c ""pyenv which python""",192.168.40.21
Wed Jan 21 14:14:16 2026,4688,DESKTOP$,C:\Windows\System32\dllhost.exe,C:\WINDOWS\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},192.168.40.21
Wed Jan 21 14:14:15 2026,4688,Administrator,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe -noexit -command ""try { . \""c:\Users\administrator\AppData\Local\Programs\Microsoft VS Code\resources\app\out\vs\workbench\contrib\terminal\common\scripts\shellIntegration.ps1\"" } catch {}""",192.168.40.21
Wed Jan 21 14:14:15 2026,4688,Administrator,C:\Windows\System32\wsl.exe,wsl.exe  -l -q,192.168.40.21
Wed Jan 21 14:14:14 2026,4688,Administrator,C:\Windows\System32\conhost.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,192.168.40.21
Wed Jan 21 14:14:14 2026,4688,Administrator,C:\Windows\System32\conhost.exe,\\?\C:\WINDOWS\system32\conhost.exe --headless --width 80 --height 30 --signal 0x4a4 --server 0x4f8,192.168.40.21
Wed Jan 21 14:14:14 2026,4688,Administrator,C:\Windows\System32\cmd.exe,"C:\WINDOWS\system32\cmd.exe /d /s /c ""wsl.exe -l -q""",192.168.40.21
Wed Jan 21 14:14:13 2026,4688,Administrator,C:\Windows\System32\conhost.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,192.168.40.21
Wed Jan 21 14:14:13 2026,4688,Administrator,C:\Users\administrator\.vscode\extensions\ms-python.vscode-python-envs-1.16.0-win32-x64\python-env-tools\bin\pet.exe,c:\Users\administrator\.vscode\extensions\ms-python.vscode-python-envs-1.16.0-win32-x64\python-env-tools\bin\pet.exe server,192.168.40.21
Wed Jan 21 14:14:05 2026,4688,DESKTOP$,C:\Windows\System32\sppsvc.exe,C:\WINDOWS\system32\sppsvc.exe,192.168.40.21
Wed Jan 21 14:14:03 2026,4688,DESKTOP$,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe -Embedding,192.168.40.21
Wed Jan 21 14:14:03 2026,4688,DESKTOP$,C:\Windows\System32\backgroundTaskHost.exe,"""C:\WINDOWS\system32\BackgroundTaskHost.exe"" -ServerName:BackgroundTaskHost.WebAccountProvider",192.168.40.21
Wed Jan 21 14:13:58 2026,4688,DESKTOP$,C:\Windows\System32\svchost.exe,C:\WINDOWS\System32\svchost.exe -k wsappx -p -s ClipSVC,192.168.40.21
Wed Jan 21 14:13:54 2026,4688,Administrator,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=asset_store.mojom.AssetStoreService --lang=en-US --service-sandbox-type=asset_store_service --video-capture-use-gpu-memory-buffer --ram-no-pressure-read-main-dll --metrics-shmem-handle=3560,i,3918257746767270072,2263916905671816377,524288 --field-trial-handle=2624,i,3899255445106942410,5782724285848364336,262144 --variations-seed-version --trace-process-track-uuid=3190708996619331833 --mojo-platform-channel-handle=1084 /prefetch:14",192.168.40.21
Wed Jan 21 14:13:54 2026,4688,Administrator,C:\Windows\System32\conhost.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,192.168.40.21
Wed Jan 21 14:13:54 2026,4688,Administrator,C:\Users\administrator\AppData\Local\Programs\Microsoft VS Code\resources\app\node_modules\@vscode\ripgrep\bin\rg.exe,"""c:\Users\administrator\AppData\Local\Programs\Microsoft VS Code\resources\app\node_modules\@vscode\ripgrep\bin\rg.exe"" --files --hidden --case-sensitive --no-require-git -g **/pylock.*.toml -g !**/.git -g !**/.svn -g !**/.hg -g !**/.DS_Store -g !**/Thumbs.db -g !**/node_modules -g !**/bower_components -g !**/*.code-search --no-ignore-parent --follow --quiet --no-config --no-ignore-global",192.168.40.21
Wed Jan 21 14:13:54 2026,4688,Administrator,C:\Windows\System32\wsl.exe,wsl.exe  -l -q,192.168.40.21
Wed Jan 21 14:13:54 2026,4688,Administrator,C:\Windows\System32\conhost.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,192.168.40.21
Wed Jan 21 14:13:53 2026,4688,Administrator,C:\Windows\System32\cmd.exe,"C:\WINDOWS\system32\cmd.exe /d /s /c ""wsl.exe -l -q""",192.168.40.21
Wed Jan 21 14:13:50 2026,4688,Administrator,C:\Users\administrator\AppData\Local\Programs\Microsoft VS Code\Code.exe,"""C:\Users\administrator\AppData\Local\Programs\Microsoft VS Code\Code.exe"" --type=gpu-process --disable-gpu-sandbox --use-gl=disabled --gpu-vendor-id=5549 --gpu-device-id=1029 --gpu-sub-system-id=67442093 --gpu-revision=0 --gpu-driver-version=9.17.9.4 --user-data-dir=""C:\Users\administrator\AppData\Roaming\Code"" --gpu-preferences=SAAAAAAAAADoAAAEAAAAAAAAAAAAAGAAAQAAAAAAAAAAAAAAAAAAAEIAAAAAAAAAAAAAAAAAAAAQAAAAAAAAABAAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --field-trial-handle=1752,i,5780167174103006455,15325722863414462764,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EnableTransparentHwndEnlargement,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190709005052708474 --mojo-platform-channel-handle=4768 /prefetch:10",192.168.40.21
Wed Jan 21 14:13:49 2026,4688,Administrator,C:\Users\administrator\AppData\Local\Programs\Microsoft VS Code\Code.exe,"""C:\Users\administrator\AppData\Local\Programs\Microsoft VS Code\Code.exe"" --type=renderer --user-data-dir=""C:\Users\administrator\AppData\Roaming\Code"" --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --app-user-model-id=Microsoft.VisualStudioCode --app-path=""C:\Users\administrator\AppData\Local\Programs\Microsoft VS Code\resources\app"" --enable-sandbox --enable-blink-features=HighlightAPI --max-active-webgl-contexts=32 --disable-gpu-compositing --disable-blink-features=FontMatchingCTMigration,StandardizedBrowserZoom, --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1 --num-raster-threads=1 --renderer-client-id=19 --time-ticks-at-unix-epoch=-1768983913732939 --launch-time-ticks=1115839615 --field-trial-handle=1752,i,5780167174103006455,15325722863414462764,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EnableTransparentHwndEnlargement,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190709004115666625 --mojo-platform-channel-handle=4812 --vscode-window-config=vscode:b0d11e51-23d6-4844-aa50-c3c206fe7fa6 /prefetch:1",192.168.40.21
Wed Jan 21 14:13:49 2026,4688,Administrator,C:\Windows\System32\conhost.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,192.168.40.21
Wed Jan 21 14:13:49 2026,4688,Administrator,C:\Users\administrator\AppData\Local\Programs\Microsoft VS Code\Code.exe,"""C:\Users\administrator\AppData\Local\Programs\Microsoft VS Code\Code.exe"" --type=renderer --user-data-dir=""C:\Users\administrator\AppData\Roaming\Code"" --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --app-user-model-id=Microsoft.VisualStudioCode --app-path=""C:\Users\administrator\AppData\Local\Programs\Microsoft VS Code\resources\app"" --enable-sandbox --enable-blink-features=HighlightAPI --max-active-webgl-contexts=32 --disable-gpu-compositing --disable-blink-features=FontMatchingCTMigration,StandardizedBrowserZoom, --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1 --num-raster-threads=1 --renderer-client-id=18 --time-ticks-at-unix-epoch=-1768983913732939 --launch-time-ticks=1115775826 --field-trial-handle=1752,i,5780167174103006455,15325722863414462764,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EnableTransparentHwndEnlargement,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190709003178624776 --mojo-platform-channel-handle=5800 --vscode-window-config=vscode:b0d11e51-23d6-4844-aa50-c3c206fe7fa6 /prefetch:1",192.168.40.21
Wed Jan 21 14:13:49 2026,4688,Administrator,C:\Windows\System32\cmd.exe,"C:\WINDOWS\system32\cmd.exe /d /s /c ""wsl.exe -l -q""",192.168.40.21
Wed Jan 21 14:13:48 2026,4688,Administrator,C:\Users\administrator\AppData\Local\Programs\Microsoft VS Code\Code.exe,"""C:\Users\administrator\AppData\Local\Programs\Microsoft VS Code\Code.exe"" --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --dns-result-order=ipv4first --experimental-network-inspection --inspect-port=0 --user-data-dir=""C:\Users\administrator\AppData\Roaming\Code"" --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --field-trial-handle=1752,i,5780167174103006455,15325722863414462764,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EnableTransparentHwndEnlargement,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190709002241582927 --mojo-platform-channel-handle=4124 /prefetch:14",192.168.40.21
Wed Jan 21 14:13:48 2026,4688,Administrator,C:\Users\administrator\AppData\Local\Programs\Microsoft VS Code\Code.exe,"""C:\Users\administrator\AppData\Local\Programs\Microsoft VS Code\Code.exe"" --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --user-data-dir=""C:\Users\administrator\AppData\Roaming\Code"" --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --field-trial-handle=1752,i,5780167174103006455,15325722863414462764,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EnableTransparentHwndEnlargement,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190709001304541078 --mojo-platform-channel-handle=3924 /prefetch:14",192.168.40.21
Wed Jan 21 14:13:47 2026,4688,Administrator,C:\Users\administrator\AppData\Local\Programs\Microsoft VS Code\Code.exe,"""C:\Users\administrator\AppData\Local\Programs\Microsoft VS Code\Code.exe"" ""c:\Users\administrator\AppData\Local\Programs\Microsoft VS Code\resources\app\node_modules\node-pty\lib\conpty_console_list_agent"" 5604",192.168.40.21
Wed Jan 21 14:13:43 2026,4688,Administrator,C:\Windows\System32\conhost.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,192.168.40.21
Wed Jan 21 14:13:43 2026,4688,Administrator,C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.13_3.13.2544.0_x64__qbz5n2kfra8p0\python3.13.exe,"c:\Users\administrator\AppData\Local\Microsoft\WindowsApps\python3.13.exe -I -c ""import os; print(os.urandom(32).hex())""",192.168.40.21
Wed Jan 21 14:13:41 2026,4688,Administrator,C:\Users\administrator\AppData\Local\Programs\Microsoft VS Code\Code.exe,"""C:\Users\administrator\AppData\Local\Programs\Microsoft VS Code\Code.exe"" --version",192.168.40.21
Wed Jan 21 14:13:41 2026,4688,Administrator,C:\Users\administrator\AppData\Local\Programs\Microsoft VS Code\Code.exe,"""C:\Users\administrator\AppData\Local\Programs\Microsoft VS Code\Code.exe"" c:\Users\administrator\.vscode\extensions\ms-python.vscode-pylance-2025.10.4\dist\server.bundle.js --cancellationReceive=file:7dca8327a3aead4aefd0ca439492f269b6158561fa --node-ipc --clientProcessId=6732",192.168.40.21
Wed Jan 21 14:13:39 2026,4688,Administrator,C:\Users\administrator\AppData\Local\Programs\Microsoft VS Code\Code.exe,"""C:\Users\administrator\AppData\Local\Programs\Microsoft VS Code\Code.exe"" ""c:\Users\administrator\AppData\Local\Programs\Microsoft VS Code\resources\app\extensions\json-language-features\server\dist\node\jsonServerMain"" --node-ipc --clientProcessId=6732",192.168.40.21
Wed Jan 21 14:13:34 2026,4688,Administrator,C:\Windows\System32\conhost.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,192.168.40.21
Wed Jan 21 14:13:34 2026,4688,Administrator,C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.13_3.13.2544.0_x64__qbz5n2kfra8p0\python3.13.exe,"""C:\Users\administrator\AppData\Local\Microsoft\WindowsApps\python3.13.exe"" -c ""import json, sys; print('093385e9-59f7-4a16-a604-14bf206256fe');print(json.dumps({'version': '.'.join(str(n) for n in sys.version_info), 'sys_prefix': sys.prefix, 'executable': sys.executable, 'is64_bit': sys.maxsize > 2**32}))""",192.168.40.21
Wed Jan 21 14:13:33 2026,4688,DESKTOP$,C:\Windows\System32\dllhost.exe,C:\WINDOWS\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},192.168.40.21
Wed Jan 21 14:13:30 2026,4688,Administrator,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe -noexit -command ""try { . \""c:\Users\administrator\AppData\Local\Programs\Microsoft VS Code\resources\app\out\vs\workbench\contrib\terminal\common\scripts\shellIntegration.ps1\"" } catch {}""",192.168.40.21
Wed Jan 21 14:13:30 2026,4688,Administrator,C:\Windows\System32\conhost.exe,\\?\C:\WINDOWS\system32\conhost.exe --headless --width 80 --height 30 --signal 0x4b8 --server 0x4ac,192.168.40.21
Wed Jan 21 14:13:29 2026,4688,Administrator,C:\Windows\System32\wsl.exe,wsl.exe  -l -q,192.168.40.21
Wed Jan 21 14:13:28 2026,4688,Administrator,C:\Windows\System32\conhost.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,192.168.40.21
Wed Jan 21 14:13:28 2026,4688,Administrator,C:\Users\administrator\AppData\Local\Programs\Microsoft VS Code\Code.exe,"""C:\Users\administrator\AppData\Local\Programs\Microsoft VS Code\Code.exe"" --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --user-data-dir=""C:\Users\administrator\AppData\Roaming\Code"" --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --field-trial-handle=1752,i,5780167174103006455,15325722863414462764,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EnableTransparentHwndEnlargement,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190709000367499229 --mojo-platform-channel-handle=4304 /prefetch:14",192.168.40.21
Wed Jan 21 14:13:28 2026,4688,Administrator,C:\Windows\System32\cmd.exe,"C:\WINDOWS\system32\cmd.exe /d /s /c ""wsl.exe -l -q""",192.168.40.21
Wed Jan 21 14:13:27 2026,4688,Administrator,C:\Windows\System32\conhost.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,192.168.40.21
Wed Jan 21 14:13:27 2026,4688,Administrator,C:\Users\administrator\.vscode\extensions\ms-python.vscode-python-envs-1.16.0-win32-x64\python-env-tools\bin\pet.exe,c:\Users\administrator\.vscode\extensions\ms-python.vscode-python-envs-1.16.0-win32-x64\python-env-tools\bin\pet.exe server,192.168.40.21
Wed Jan 21 14:13:25 2026,4688,Administrator,C:\Windows\System32\wsl.exe,wsl.exe  -l -q,192.168.40.21
Wed Jan 21 14:13:25 2026,4688,Administrator,C:\Windows\System32\conhost.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,192.168.40.21
Wed Jan 21 14:13:25 2026,4688,Administrator,C:\Users\administrator\AppData\Local\Programs\Microsoft VS Code\Code.exe,"""C:\Users\administrator\AppData\Local\Programs\Microsoft VS Code\Code.exe"" --type=renderer --user-data-dir=""C:\Users\administrator\AppData\Roaming\Code"" --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --app-user-model-id=Microsoft.VisualStudioCode --app-path=""C:\Users\administrator\AppData\Local\Programs\Microsoft VS Code\resources\app"" --enable-sandbox --enable-blink-features=HighlightAPI --max-active-webgl-contexts=32 --disable-gpu-compositing --disable-blink-features=FontMatchingCTMigration,StandardizedBrowserZoom, --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1 --num-raster-threads=1 --renderer-client-id=14 --time-ticks-at-unix-epoch=-1768983913732939 --launch-time-ticks=1091559902 --field-trial-handle=1752,i,5780167174103006455,15325722863414462764,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EnableTransparentHwndEnlargement,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708999430457380 --mojo-platform-channel-handle=3988 --vscode-window-config=vscode:b0d11e51-23d6-4844-aa50-c3c206fe7fa6 /prefetch:1",192.168.40.21
Wed Jan 21 14:13:25 2026,4688,Administrator,C:\Users\administrator\AppData\Local\Programs\Microsoft VS Code\Code.exe,"""C:\Users\administrator\AppData\Local\Programs\Microsoft VS Code\Code.exe"" --type=renderer --user-data-dir=""C:\Users\administrator\AppData\Roaming\Code"" --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --app-user-model-id=Microsoft.VisualStudioCode --app-path=""C:\Users\administrator\AppData\Local\Programs\Microsoft VS Code\resources\app"" --enable-sandbox --enable-blink-features=HighlightAPI --max-active-webgl-contexts=32 --disable-gpu-compositing --disable-blink-features=FontMatchingCTMigration,StandardizedBrowserZoom, --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1 --num-raster-threads=1 --renderer-client-id=13 --time-ticks-at-unix-epoch=-1768983913732939 --launch-time-ticks=1091430436 --field-trial-handle=1752,i,5780167174103006455,15325722863414462764,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EnableTransparentHwndEnlargement,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708998493415531 --mojo-platform-channel-handle=4728 --vscode-window-config=vscode:b0d11e51-23d6-4844-aa50-c3c206fe7fa6 /prefetch:1",192.168.40.21
Wed Jan 21 14:13:25 2026,4688,Administrator,C:\Windows\System32\cmd.exe,"C:\WINDOWS\system32\cmd.exe /d /s /c ""wsl.exe -l -q""",192.168.40.21
Wed Jan 21 14:12:54 2026,4688,Administrator,C:\Windows\System32\conhost.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,192.168.40.21
Wed Jan 21 14:12:54 2026,4688,Administrator,C:\Windows\System32\cmd.exe,"C:\WINDOWS\system32\cmd.exe /d /s /c ""wsl.exe -l -q""",192.168.40.21
Wed Jan 21 14:12:51 2026,4688,Administrator,C:\Windows\System32\conhost.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,192.168.40.21
Wed Jan 21 14:12:51 2026,4688,Administrator,C:\Users\administrator\AppData\Local\Programs\Microsoft VS Code\resources\app\node_modules\@vscode\vsce-sign\bin\vsce-sign.exe,"""c:\Users\administrator\AppData\Local\Programs\Microsoft VS Code\resources\app\node_modules\@vscode\vsce-sign\bin\vsce-sign.exe"" verify --package c:\Users\administrator\AppData\Roaming\Code\CachedExtensionVSIXs\mechatroner.rainbow-csv-3.24.1 --signaturearchive c:\Users\administrator\AppData\Roaming\Code\CachedExtensionVSIXs\mechatroner.rainbow-csv-3.24.1.sigzip",192.168.40.21
Wed Jan 21 14:12:46 2026,4688,Administrator,C:\Users\administrator\AppData\Local\Programs\Microsoft VS Code\Code.exe,"""C:\Users\administrator\AppData\Local\Programs\Microsoft VS Code\Code.exe"" --type=renderer --user-data-dir=""C:\Users\administrator\AppData\Roaming\Code"" --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --app-user-model-id=Microsoft.VisualStudioCode --app-path=""C:\Users\administrator\AppData\Local\Programs\Microsoft VS Code\resources\app"" --enable-sandbox --enable-blink-features=HighlightAPI --max-active-webgl-contexts=32 --disable-gpu-compositing --disable-blink-features=FontMatchingCTMigration,StandardizedBrowserZoom, --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1 --num-raster-threads=1 --renderer-client-id=12 --time-ticks-at-unix-epoch=-1768983913732939 --launch-time-ticks=1052526195 --field-trial-handle=1752,i,5780167174103006455,15325722863414462764,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EnableTransparentHwndEnlargement,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708997556373682 --mojo-platform-channel-handle=4724 --vscode-window-config=vscode:b0d11e51-23d6-4844-aa50-c3c206fe7fa6 /prefetch:1",192.168.40.21
Wed Jan 21 14:12:37 2026,4688,Administrator,C:\Windows\System32\conhost.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,192.168.40.21
Wed Jan 21 14:12:37 2026,4688,Administrator,C:\Users\administrator\AppData\Local\Programs\Microsoft VS Code\resources\app\node_modules\@vscode\vsce-sign\bin\vsce-sign.exe,"""c:\Users\administrator\AppData\Local\Programs\Microsoft VS Code\resources\app\node_modules\@vscode\vsce-sign\bin\vsce-sign.exe"" verify --package c:\Users\administrator\AppData\Roaming\Code\CachedExtensionVSIXs\ms-python.vscode-pylance-2025.10.4 --signaturearchive c:\Users\administrator\AppData\Roaming\Code\CachedExtensionVSIXs\ms-python.vscode-pylance-2025.10.4.sigzip",192.168.40.21
Wed Jan 21 14:12:37 2026,4688,DESKTOP$,C:\Windows\System32\taskhostw.exe,taskhostw.exe,192.168.40.21
Wed Jan 21 14:12:28 2026,4688,Administrator,C:\Windows\System32\conhost.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,192.168.40.21
Wed Jan 21 14:12:28 2026,4688,Administrator,C:\Users\administrator\AppData\Local\Programs\Microsoft VS Code\resources\app\node_modules\@vscode\vsce-sign\bin\vsce-sign.exe,"""c:\Users\administrator\AppData\Local\Programs\Microsoft VS Code\resources\app\node_modules\@vscode\vsce-sign\bin\vsce-sign.exe"" verify --package c:\Users\administrator\AppData\Roaming\Code\CachedExtensionVSIXs\ms-python.vscode-python-envs-1.16.0-win32-x64 --signaturearchive c:\Users\administrator\AppData\Roaming\Code\CachedExtensionVSIXs\ms-python.vscode-python-envs-1.16.0-win32-x64.sigzip",192.168.40.21
Wed Jan 21 14:12:27 2026,4688,Administrator,C:\Windows\System32\conhost.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,192.168.40.21
Wed Jan 21 14:12:26 2026,4688,Administrator,C:\Users\administrator\AppData\Local\Programs\Microsoft VS Code\resources\app\node_modules\@vscode\vsce-sign\bin\vsce-sign.exe,"""c:\Users\administrator\AppData\Local\Programs\Microsoft VS Code\resources\app\node_modules\@vscode\vsce-sign\bin\vsce-sign.exe"" verify --package c:\Users\administrator\AppData\Roaming\Code\CachedExtensionVSIXs\ms-python.debugpy-2025.18.0-win32-x64 --signaturearchive c:\Users\administrator\AppData\Roaming\Code\CachedExtensionVSIXs\ms-python.debugpy-2025.18.0-win32-x64.sigzip",192.168.40.21
Wed Jan 21 14:12:26 2026,4688,Administrator,C:\Windows\System32\conhost.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,192.168.40.21
Wed Jan 21 14:12:26 2026,4688,Administrator,C:\Users\administrator\AppData\Local\Programs\Microsoft VS Code\resources\app\node_modules\@vscode\vsce-sign\bin\vsce-sign.exe,"""c:\Users\administrator\AppData\Local\Programs\Microsoft VS Code\resources\app\node_modules\@vscode\vsce-sign\bin\vsce-sign.exe"" verify --package c:\Users\administrator\AppData\Roaming\Code\CachedExtensionVSIXs\ms-python.python-2026.0.0-win32-x64 --signaturearchive c:\Users\administrator\AppData\Roaming\Code\CachedExtensionVSIXs\ms-python.python-2026.0.0-win32-x64.sigzip",192.168.40.21
